payroll_id,employee_id,department,pay_period_start,pay_period_end,gross_pay,tax_withheld,net_pay,payment_date,pay_type,created_at
530e3aea-9408-45de-8edc-5aa6f9e5b1f0,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-08-01,2024-08-31,12950.0,2880.66,10069.34,2024-09-02,Salary,2024-08-31
0ef0af12-5bf1-49d7-bff6-8fc6d8b4ba58,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-09-01,2024-09-30,12950.0,2880.66,10069.34,2024-10-02,Salary,2024-09-30
643dcf92-18dd-4f4b-a475-88ed80a41667,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-10-01,2024-10-31,12950.0,2880.66,10069.34,2024-11-02,Salary,2024-10-31
caea8222-817a-4a1b-8c13-7476811066be,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-11-01,2024-11-30,12950.0,2880.66,10069.34,2024-12-02,Salary,2024-11-30
57f0c926-895c-4805-811e-9e804c3e6e5f,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-12-01,2024-12-31,12950.0,2880.66,10069.34,2025-01-02,Salary,2024-12-31
7f0c5c7d-9b76-4a62-a6f4-494b29d3934c,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2021-12-01,2021-12-31,3237.5,1197.88,2039.62,2021-12-31,Bonus,2021-12-31
4c8fbfbd-5382-41ee-bdb6-c4e8f07fb667,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2022-12-01,2022-12-31,3237.5,1197.88,2039.62,2022-12-31,Bonus,2022-12-31
29429bf9-b210-47d1-8e95-d2ea96265c94,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2023-12-01,2023-12-31,3237.5,1197.88,2039.62,2023-12-31,Bonus,2023-12-31
8e896409-6508-4159-b5ad-f52c2c1bd2ce,faacab81-edf2-48e5-9a24-31f85f630cfe,Sales,2024-12-01,2024-12-31,3237.5,1197.88,2039.62,2024-12-31,Bonus,2024-12-31
600a058d-f708-443a-9d2c-3a4e39aaced2,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-01-01,2021-01-31,11983.33,3283.73,8699.6,2021-02-02,Salary,2021-01-31
f346eef1-4078-42d6-8146-2726345b7e6e,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-02-01,2021-02-28,11983.33,3283.73,8699.6,2021-03-02,Salary,2021-02-28
b90c93ad-48f6-487f-93ee-54fa21ec4f67,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-03-01,2021-03-31,11983.33,3283.73,8699.6,2021-04-02,Salary,2021-03-31
2a97fa3f-8b3b-4d3a-bd48-ec2f4d0b5e94,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-04-01,2021-04-30,11983.33,3283.73,8699.6,2021-05-02,Salary,2021-04-30
96583032-80c8-438c-ad14-8da9df646dde,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-05-01,2021-05-31,11983.33,3283.73,8699.6,2021-06-02,Salary,2021-05-31
b15159e2-a8c8-40a9-86ce-a2a865377aa0,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-06-01,2021-06-30,11983.33,3283.73,8699.6,2021-07-02,Salary,2021-06-30
ef212078-75a9-4dc2-8425-5f81287d0249,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-07-01,2021-07-31,11983.33,3283.73,8699.6,2021-08-02,Salary,2021-07-31
31275f14-13a9-4494-bb9b-90887441091a,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-08-01,2021-08-31,11983.33,3283.73,8699.6,2021-09-02,Salary,2021-08-31
e6094ca4-33d5-4371-b586-27cb0aad5745,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-09-01,2021-09-30,11983.33,3283.73,8699.6,2021-10-02,Salary,2021-09-30
819b5796-c2be-413a-8b80-a6c89d0d16d3,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-10-01,2021-10-31,11983.33,3283.73,8699.6,2021-11-02,Salary,2021-10-31
d374ce08-0b3b-4fa5-825d-6a44918256dc,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-11-01,2021-11-30,11983.33,3283.73,8699.6,2021-12-02,Salary,2021-11-30
7361af39-b9bb-4978-bf5f-d909fbf920d7,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-12-01,2021-12-31,11983.33,3283.73,8699.6,2022-01-02,Salary,2021-12-31
1bbc120b-ac65-4a6d-bb69-a7b646186414,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-01-01,2022-01-31,11983.33,3283.73,8699.6,2022-02-02,Salary,2022-01-31
59ca113c-a78c-4a16-b347-06369d551b8c,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-02-01,2022-02-28,11983.33,3283.73,8699.6,2022-03-02,Salary,2022-02-28
561a98be-cc7c-4245-92f4-524dcf72ce3e,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-03-01,2022-03-31,11983.33,3283.73,8699.6,2022-04-02,Salary,2022-03-31
823ba117-dbbb-430e-9a7d-a58b3a88cee6,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-04-01,2022-04-30,11983.33,3283.73,8699.6,2022-05-02,Salary,2022-04-30
f6481863-9d45-4036-944a-5b7b1c91ccf8,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-05-01,2022-05-31,11983.33,3283.73,8699.6,2022-06-02,Salary,2022-05-31
be783dd2-c488-47ef-8e39-098d52110b18,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-06-01,2022-06-30,11983.33,3283.73,8699.6,2022-07-02,Salary,2022-06-30
f229fdcd-572f-42f3-b766-1043a300b3ce,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-07-01,2022-07-31,11983.33,3283.73,8699.6,2022-08-02,Salary,2022-07-31
bee4ec4e-16a3-49c4-8591-e59ce0ea12ee,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-08-01,2022-08-31,11983.33,3283.73,8699.6,2022-09-02,Salary,2022-08-31
18bcd3af-ffc1-4699-b937-ea70b0c2ca7e,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-09-01,2022-09-30,11983.33,3283.73,8699.6,2022-10-02,Salary,2022-09-30
52e71848-61fc-439d-92f1-dc3deca012d6,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-10-01,2022-10-31,11983.33,3283.73,8699.6,2022-11-02,Salary,2022-10-31
3e9e8c48-56a2-43d6-803a-779071a43926,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-11-01,2022-11-30,11983.33,3283.73,8699.6,2022-12-02,Salary,2022-11-30
663a6deb-7eee-4326-b77f-766a6ec869c8,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-12-01,2022-12-31,11983.33,3283.73,8699.6,2023-01-02,Salary,2022-12-31
447ad2a1-b013-4388-b8a7-6b993aeb1507,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-01-01,2023-01-31,11983.33,3283.73,8699.6,2023-02-02,Salary,2023-01-31
f9ff1df9-0d90-428c-9aad-4f78626db5db,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-02-01,2023-02-28,11983.33,3283.73,8699.6,2023-03-02,Salary,2023-02-28
ff292d98-f03b-42f8-8a05-b8f2c04b8157,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-03-01,2023-03-31,11983.33,3283.73,8699.6,2023-04-02,Salary,2023-03-31
cbee6c97-930e-498d-a1ea-e86699bc0a70,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-04-01,2023-04-30,11983.33,3283.73,8699.6,2023-05-02,Salary,2023-04-30
fa5e2cee-2928-4e4f-9ba2-580178744d57,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-05-01,2023-05-31,11983.33,3283.73,8699.6,2023-06-02,Salary,2023-05-31
358533e1-4a11-4613-9263-0b155870da95,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-06-01,2023-06-30,11983.33,3283.73,8699.6,2023-07-02,Salary,2023-06-30
de73988b-deb8-4c15-a20c-b3fb5ca81444,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-07-01,2023-07-31,11983.33,3283.73,8699.6,2023-08-02,Salary,2023-07-31
e8482e9d-c123-441b-87cd-8150c5c0991e,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-08-01,2023-08-31,11983.33,3283.73,8699.6,2023-09-02,Salary,2023-08-31
8076f861-47af-4975-9536-d8d18501b711,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-09-01,2023-09-30,11983.33,3283.73,8699.6,2023-10-02,Salary,2023-09-30
30c431bb-b99b-4248-a2a6-3e38c3bae722,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-10-01,2023-10-31,11983.33,3283.73,8699.6,2023-11-02,Salary,2023-10-31
d6904f55-5cb8-458e-a84a-4d997fe83bae,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-11-01,2023-11-30,11983.33,3283.73,8699.6,2023-12-02,Salary,2023-11-30
e3ac77ac-8392-4af1-97cd-ebd1c848c383,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-12-01,2023-12-31,11983.33,3283.73,8699.6,2024-01-02,Salary,2023-12-31
562eb0ba-b060-43d3-b2f2-172c04d3ab7c,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-01-01,2024-01-31,11983.33,3283.73,8699.6,2024-02-02,Salary,2024-01-31
59564153-5a95-4d10-824b-370a1369467f,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-02-01,2024-02-29,11983.33,3283.73,8699.6,2024-03-02,Salary,2024-02-29
006ed5b9-a15f-424c-af02-7ce7556bd37f,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-03-01,2024-03-31,11983.33,3283.73,8699.6,2024-04-02,Salary,2024-03-31
ec51f852-64a6-4a0f-9e91-396f49faca43,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-04-01,2024-04-30,11983.33,3283.73,8699.6,2024-05-02,Salary,2024-04-30
16d46985-7069-400a-b401-b6f6bb99180c,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-05-01,2024-05-31,11983.33,3283.73,8699.6,2024-06-02,Salary,2024-05-31
aa43ee74-de34-4731-91c3-55f4f9b5b7f7,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-06-01,2024-06-30,11983.33,3283.73,8699.6,2024-07-02,Salary,2024-06-30
9c9b3aa1-5fdd-4dba-86ff-a936e0c0ec91,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-07-01,2024-07-31,11983.33,3283.73,8699.6,2024-08-02,Salary,2024-07-31
ab45850c-baf3-45dd-891b-1f72155e0908,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-08-01,2024-08-31,11983.33,3283.73,8699.6,2024-09-02,Salary,2024-08-31
ca7a7e1b-2b11-4a34-803b-b00d9408adc2,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-09-01,2024-09-30,11983.33,3283.73,8699.6,2024-10-02,Salary,2024-09-30
004262ba-aa1b-485e-8384-e93e482631b6,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-10-01,2024-10-31,11983.33,3283.73,8699.6,2024-11-02,Salary,2024-10-31
d8aacfba-0d5a-4e57-9cef-a5e422442da2,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-11-01,2024-11-30,11983.33,3283.73,8699.6,2024-12-02,Salary,2024-11-30
4a175cae-cc93-4fba-85b7-a33a8acd4e82,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-12-01,2024-12-31,11983.33,3283.73,8699.6,2025-01-02,Salary,2024-12-31
a963f75b-21cf-4bca-8d92-b5f50c2690d2,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2021-12-01,2021-12-31,2995.83,1108.46,1887.37,2021-12-31,Bonus,2021-12-31
191293b1-fb21-4415-b616-3a22f7544e05,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2022-12-01,2022-12-31,2995.83,1108.46,1887.37,2022-12-31,Bonus,2022-12-31
f054b372-1b00-4185-bc14-aae281a7218e,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2023-12-01,2023-12-31,2995.83,1108.46,1887.37,2023-12-31,Bonus,2023-12-31
946608bc-947b-4ce5-9fed-b53e1ae391e7,768eac63-6647-4acb-9db3-0b7cd9858d17,Sales,2024-12-01,2024-12-31,2995.83,1108.46,1887.37,2024-12-31,Bonus,2024-12-31
7f37a6d4-784d-48e0-a155-0c4dec88c667,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-01-01,2021-01-31,11866.67,3502.68,8363.99,2021-02-02,Salary,2021-01-31
4bdc0d4b-42da-4f57-8ce8-f81ec09afb1c,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-02-01,2021-02-28,11866.67,3502.68,8363.99,2021-03-02,Salary,2021-02-28
6fc56faa-fe4c-4776-9911-fdbb2e8ea94e,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-03-01,2021-03-31,11866.67,3502.68,8363.99,2021-04-02,Salary,2021-03-31
a84b4e39-75f9-448f-a40d-a3ad337f983f,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-04-01,2021-04-30,11866.67,3502.68,8363.99,2021-05-02,Salary,2021-04-30
472bbe9c-f9d4-49e6-bedb-2404771a0b82,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-05-01,2021-05-31,11866.67,3502.68,8363.99,2021-06-02,Salary,2021-05-31
22ede5a6-efcb-421e-b09d-87f4acfadcee,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-06-01,2021-06-30,11866.67,3502.68,8363.99,2021-07-02,Salary,2021-06-30
87c0d40c-7815-465b-8507-091b45602741,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-07-01,2021-07-31,11866.67,3502.68,8363.99,2021-08-02,Salary,2021-07-31
788ce94d-68ab-412e-ac7a-e45bfcd0c526,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-08-01,2021-08-31,11866.67,3502.68,8363.99,2021-09-02,Salary,2021-08-31
06fddb2f-2a69-4953-81df-d271d62adb22,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-09-01,2021-09-30,11866.67,3502.68,8363.99,2021-10-02,Salary,2021-09-30
b3a4f65f-92c1-426a-a90d-2dafdbcf7bae,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-10-01,2021-10-31,11866.67,3502.68,8363.99,2021-11-02,Salary,2021-10-31
950a3ffa-1984-409c-b3d6-02a245ccc0ac,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-11-01,2021-11-30,11866.67,3502.68,8363.99,2021-12-02,Salary,2021-11-30
fa44e04a-9961-4a34-b993-71455f563246,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-12-01,2021-12-31,11866.67,3502.68,8363.99,2022-01-02,Salary,2021-12-31
a71bf728-3201-48f1-b110-ae5fb50f5aec,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-01-01,2022-01-31,11866.67,3502.68,8363.99,2022-02-02,Salary,2022-01-31
481367d5-0f1c-4e94-b6d8-7150ff6dbc48,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-02-01,2022-02-28,11866.67,3502.68,8363.99,2022-03-02,Salary,2022-02-28
5f59c69e-093e-4512-8b67-d04bc8168869,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-03-01,2022-03-31,11866.67,3502.68,8363.99,2022-04-02,Salary,2022-03-31
1c26b392-ba34-4246-a1f6-bdb94ca68871,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-04-01,2022-04-30,11866.67,3502.68,8363.99,2022-05-02,Salary,2022-04-30
c0efad70-1e5e-4492-acda-32f44e7bbed5,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-05-01,2022-05-31,11866.67,3502.68,8363.99,2022-06-02,Salary,2022-05-31
f1b2c691-0da1-4f29-aa0d-304be7bd2032,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-06-01,2022-06-30,11866.67,3502.68,8363.99,2022-07-02,Salary,2022-06-30
6d543019-2fdf-4155-ad68-55cefa33e402,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-07-01,2022-07-31,11866.67,3502.68,8363.99,2022-08-02,Salary,2022-07-31
36247455-b1bb-4d06-a596-f09349f76468,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-08-01,2022-08-31,11866.67,3502.68,8363.99,2022-09-02,Salary,2022-08-31
45bb06aa-92bd-47b9-857f-fe37ac1b5e34,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-09-01,2022-09-30,11866.67,3502.68,8363.99,2022-10-02,Salary,2022-09-30
f9723d32-43b9-426a-9895-c27e82645930,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-10-01,2022-10-31,11866.67,3502.68,8363.99,2022-11-02,Salary,2022-10-31
84ce4786-a944-467c-b7e0-db414f3caf91,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-11-01,2022-11-30,11866.67,3502.68,8363.99,2022-12-02,Salary,2022-11-30
b7c7d434-9151-417d-b42f-1638ed8d357c,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-12-01,2022-12-31,11866.67,3502.68,8363.99,2023-01-02,Salary,2022-12-31
55543908-a283-4ab4-a147-3882f4df1c7e,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-01-01,2023-01-31,11866.67,3502.68,8363.99,2023-02-02,Salary,2023-01-31
f6d5cc1a-49b1-4c5b-868a-bc1cec8563ac,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-02-01,2023-02-28,11866.67,3502.68,8363.99,2023-03-02,Salary,2023-02-28
bce2a5f2-89d7-41cc-99da-f03c0e357b18,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-03-01,2023-03-31,11866.67,3502.68,8363.99,2023-04-02,Salary,2023-03-31
370de91b-52e0-4c74-b972-18cb24bc9bd0,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-04-01,2023-04-30,11866.67,3502.68,8363.99,2023-05-02,Salary,2023-04-30
eaf306d3-acc3-4726-8526-190ee0f3f32a,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-05-01,2023-05-31,11866.67,3502.68,8363.99,2023-06-02,Salary,2023-05-31
093229f1-78e7-46a0-b7c5-886c4d1b7b58,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-06-01,2023-06-30,11866.67,3502.68,8363.99,2023-07-02,Salary,2023-06-30
778b7055-e7c4-4a92-ae72-8a61bee756e5,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-07-01,2023-07-31,11866.67,3502.68,8363.99,2023-08-02,Salary,2023-07-31
71784f62-206f-474b-a4e4-07e4e11f5f04,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-08-01,2023-08-31,11866.67,3502.68,8363.99,2023-09-02,Salary,2023-08-31
d42d5826-dc0d-4c9c-997a-fb588fa18490,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-09-01,2023-09-30,11866.67,3502.68,8363.99,2023-10-02,Salary,2023-09-30
920b789c-99c8-40f6-8c7d-e2f462addafb,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-10-01,2023-10-31,11866.67,3502.68,8363.99,2023-11-02,Salary,2023-10-31
2003b2c8-61d0-40c1-89fd-4d24c4bb2274,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-11-01,2023-11-30,11866.67,3502.68,8363.99,2023-12-02,Salary,2023-11-30
10e7125a-310d-4491-94b2-01fc6bf464fc,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-12-01,2023-12-31,11866.67,3502.68,8363.99,2024-01-02,Salary,2023-12-31
10eea504-d4f9-494a-9005-7ae55b0554f6,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-01-01,2024-01-31,11866.67,3502.68,8363.99,2024-02-02,Salary,2024-01-31
623c586d-b344-4d99-a900-82dd5a3dc97f,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-02-01,2024-02-29,11866.67,3502.68,8363.99,2024-03-02,Salary,2024-02-29
fdbf97b2-5e2a-4729-a9a4-06fe76b2c822,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-03-01,2024-03-31,11866.67,3502.68,8363.99,2024-04-02,Salary,2024-03-31
256a05e7-7cff-4e01-ba0f-52cf003eed7a,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-04-01,2024-04-30,11866.67,3502.68,8363.99,2024-05-02,Salary,2024-04-30
6da33fa8-9fe9-4dc4-9a5c-61f55e7d873c,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-05-01,2024-05-31,11866.67,3502.68,8363.99,2024-06-02,Salary,2024-05-31
f692bce2-9745-4af0-ba6a-6e7b2caf75d6,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-06-01,2024-06-30,11866.67,3502.68,8363.99,2024-07-02,Salary,2024-06-30
e75d0c26-e72f-412f-8f54-49cea7ec9d86,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-07-01,2024-07-31,11866.67,3502.68,8363.99,2024-08-02,Salary,2024-07-31
a0ea3ea8-3ef0-4806-acde-1ae4cc32989c,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-08-01,2024-08-31,11866.67,3502.68,8363.99,2024-09-02,Salary,2024-08-31
b6d6d89d-3780-41e7-8279-72ebb50a7c62,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-09-01,2024-09-30,11866.67,3502.68,8363.99,2024-10-02,Salary,2024-09-30
a36ce5ea-f680-4be4-a0f6-5afab791e0d1,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-10-01,2024-10-31,11866.67,3502.68,8363.99,2024-11-02,Salary,2024-10-31
9afc17c1-73ab-4b39-b942-fb5384ecba8e,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-11-01,2024-11-30,11866.67,3502.68,8363.99,2024-12-02,Salary,2024-11-30
e271000a-69c2-40cc-b9d8-648fc4df726f,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-12-01,2024-12-31,11866.67,3502.68,8363.99,2025-01-02,Salary,2024-12-31
f01499d4-f080-478d-86d9-7cb6de9fff7a,b3306055-139e-47d2-886b-68934f2929de,Sales,2021-12-01,2021-12-31,2966.67,1097.67,1869.0,2021-12-31,Bonus,2021-12-31
15be177b-9db8-4c33-bf1a-961699593149,b3306055-139e-47d2-886b-68934f2929de,Sales,2022-12-01,2022-12-31,2966.67,1097.67,1869.0,2022-12-31,Bonus,2022-12-31
844511a0-a477-4af9-8c96-63c882ab6743,b3306055-139e-47d2-886b-68934f2929de,Sales,2023-12-01,2023-12-31,2966.67,1097.67,1869.0,2023-12-31,Bonus,2023-12-31
9a3940e6-3590-4688-8b7c-3cd04efbfdf8,b3306055-139e-47d2-886b-68934f2929de,Sales,2024-12-01,2024-12-31,2966.67,1097.67,1869.0,2024-12-31,Bonus,2024-12-31
9b99cca3-4237-4d3a-a647-a1ab42456f9d,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-01-01,2021-01-31,6000.0,1579.9,4420.1,2021-02-02,Salary,2021-01-31
a59878c6-0839-433c-a017-1d1f1566f984,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-02-01,2021-02-28,6000.0,1579.9,4420.1,2021-03-02,Salary,2021-02-28
f15d532a-083e-4be6-ae15-5b34a599ebbd,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-03-01,2021-03-31,6000.0,1579.9,4420.1,2021-04-02,Salary,2021-03-31
f651458c-9e7e-4759-b71b-fec38af5e899,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-04-01,2021-04-30,6000.0,1579.9,4420.1,2021-05-02,Salary,2021-04-30
37b551c9-9b63-4ee1-bf8e-1e19b41de5e1,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-05-01,2021-05-31,6000.0,1579.9,4420.1,2021-06-02,Salary,2021-05-31
76ee6d63-5166-4e07-8697-d7513d522c44,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-06-01,2021-06-30,6000.0,1579.9,4420.1,2021-07-02,Salary,2021-06-30
c46ffc4a-65da-4d91-9d08-5cdda5b748be,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-07-01,2021-07-31,6000.0,1579.9,4420.1,2021-08-02,Salary,2021-07-31
e734682f-c294-4bf5-9493-6541aeb90c30,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-08-01,2021-08-31,6000.0,1579.9,4420.1,2021-09-02,Salary,2021-08-31
cf859fec-3014-4f46-b585-58fce88127bf,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-09-01,2021-09-30,6000.0,1579.9,4420.1,2021-10-02,Salary,2021-09-30
5a21ea5f-cd7d-4195-962b-b32becfb8a43,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-10-01,2021-10-31,6000.0,1579.9,4420.1,2021-11-02,Salary,2021-10-31
8100e1cb-8949-45ee-80df-60be6df372d3,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-11-01,2021-11-30,6000.0,1579.9,4420.1,2021-12-02,Salary,2021-11-30
16995074-384c-4584-8f0b-384153b5b403,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2021-12-01,2021-12-31,6000.0,1579.9,4420.1,2022-01-02,Salary,2021-12-31
5cbecb90-9b78-4d70-b41a-b4ae1f5017c8,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-01-01,2022-01-31,6000.0,1579.9,4420.1,2022-02-02,Salary,2022-01-31
5b580328-fd60-447a-a592-ee9f010262c3,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-02-01,2022-02-28,6000.0,1579.9,4420.1,2022-03-02,Salary,2022-02-28
9a494086-2936-4a4e-b721-fe3adef59afd,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-03-01,2022-03-31,6000.0,1579.9,4420.1,2022-04-02,Salary,2022-03-31
00c2b229-6132-425c-bc6c-bcab19160dc0,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-04-01,2022-04-30,6000.0,1579.9,4420.1,2022-05-02,Salary,2022-04-30
26a87954-0dd1-4042-bd9c-424fb38bc030,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-05-01,2022-05-31,6000.0,1579.9,4420.1,2022-06-02,Salary,2022-05-31
c8da2c86-7a88-4947-8136-5e2046909c7e,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-06-01,2022-06-30,6000.0,1579.9,4420.1,2022-07-02,Salary,2022-06-30
f60d3062-6c19-4d87-af05-9ec1233f7ed7,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-07-01,2022-07-31,6000.0,1579.9,4420.1,2022-08-02,Salary,2022-07-31
e66a8d3c-8d1b-4db0-9228-826728ff52e3,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-08-01,2022-08-31,6000.0,1579.9,4420.1,2022-09-02,Salary,2022-08-31
d851d6e1-ae28-4f98-9f24-0ca2858f8531,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-09-01,2022-09-30,6000.0,1579.9,4420.1,2022-10-02,Salary,2022-09-30
acec268b-e716-40a5-b620-5538c3b51928,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-10-01,2022-10-31,6000.0,1579.9,4420.1,2022-11-02,Salary,2022-10-31
75a78e98-fcce-4494-8983-21ca54b8727a,ab9e4393-716d-4da8-8023-ece248a1ba78,Sales,2022-11-01,2022-11-30,6000.0,1579.9,4420.1,2022-12-02,Salary,2022-11-30
