payroll_id,employee_id,department,cost_center,salary_account,pay_period_start,pay_period_end,gross_pay,tax_withheld,net_pay,payment_date,pay_type,created_at
33f1b0b4-c779-4cb6-89d2-466c43a2de85,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2021-12-01,2021-12-31,1460.42,540.36,920.06,2021-12-31,Bonus,2021-12-31
d28c74f2-ae7d-4038-8307-b0c37b43d3bd,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-01-01,2022-01-31,6094.98,1752.59,4342.39,2022-02-02,Salary,2022-01-31
8f20db40-9c9c-4bc7-b023-0aeecd88f468,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-02-01,2022-02-28,6094.98,1752.59,4342.39,2022-03-02,Salary,2022-02-28
43da1905-28c5-4342-9d07-ea744a050b0b,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-03-01,2022-03-31,6094.98,1752.59,4342.39,2022-04-02,Salary,2022-03-31
e665a8be-7726-4600-ac6c-b401b622b2c2,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-04-01,2022-04-30,6094.98,1752.59,4342.39,2022-05-02,Salary,2022-04-30
05d8ef5c-2d0a-40b4-988e-51364cee783e,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-05-01,2022-05-31,6094.98,1752.59,4342.39,2022-06-02,Salary,2022-05-31
27d8fa11-3615-4eb2-863c-7873e36ee763,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-06-01,2022-06-30,6094.98,1752.59,4342.39,2022-07-02,Salary,2022-06-30
96a1d945-bbed-44a8-8041-f8c00cb5734d,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-07-01,2022-07-31,6094.98,1752.59,4342.39,2022-08-02,Salary,2022-07-31
1a77f5cb-a4bb-48cf-a291-20644378824f,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-08-01,2022-08-31,6094.98,1752.59,4342.39,2022-09-02,Salary,2022-08-31
42a9bcb7-6480-47db-8d5a-02c2d5a92078,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-09-01,2022-09-30,6094.98,1752.59,4342.39,2022-10-02,Salary,2022-09-30
d21f27b1-3907-4cd7-9364-a5b35c9c74cb,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-10-01,2022-10-31,6094.98,1752.59,4342.39,2022-11-02,Salary,2022-10-31
f5ff744d-d3c8-49b4-afcc-65a1ba1d184b,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-11-01,2022-11-30,6094.98,1752.59,4342.39,2022-12-02,Salary,2022-11-30
e53c8bb6-26ed-439e-9fa0-4c06bd00b0d2,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-12-01,2022-12-31,6094.98,1752.59,4342.39,2023-01-02,Salary,2022-12-31
71608f4d-2d6e-4a85-8dff-51750c4af823,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2022-12-01,2022-12-31,1523.74,563.78,959.96,2022-12-31,Bonus,2022-12-31
bb0472a4-c86a-4576-b64d-554146a6ddc6,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-01-01,2023-01-31,6356.65,1886.22,4470.43,2023-02-02,Salary,2023-01-31
248808d2-d696-4a69-8b67-689674b885ca,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-02-01,2023-02-28,6356.65,1886.22,4470.43,2023-03-02,Salary,2023-02-28
6575b9a7-cda2-4911-b433-dcab78547908,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-03-01,2023-03-31,6356.65,1886.22,4470.43,2023-04-02,Salary,2023-03-31
497dab82-6004-4805-b8da-7e58a3fbfc2f,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-04-01,2023-04-30,6356.65,1886.22,4470.43,2023-05-02,Salary,2023-04-30
91afb155-9c6f-4461-8473-8d0da7e26e73,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-05-01,2023-05-31,6356.65,1886.22,4470.43,2023-06-02,Salary,2023-05-31
7b44b367-4a47-4c5c-b346-f72bd646db9d,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-06-01,2023-06-30,6356.65,1886.22,4470.43,2023-07-02,Salary,2023-06-30
fb1892b2-b3b2-4be4-901c-c66e5223a9cb,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-07-01,2023-07-31,6356.65,1886.22,4470.43,2023-08-02,Salary,2023-07-31
ed19ab8b-d675-46e1-b044-0c68dc1df8b3,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-08-01,2023-08-31,6356.65,1886.22,4470.43,2023-09-02,Salary,2023-08-31
bb6ff8f6-5276-4234-8460-e905337d519a,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-09-01,2023-09-30,6356.65,1886.22,4470.43,2023-10-02,Salary,2023-09-30
d4423b88-b492-4495-a768-82359754bb87,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-10-01,2023-10-31,6356.65,1886.22,4470.43,2023-11-02,Salary,2023-10-31
e19aee3f-244a-446e-9a94-d8aad6e9a179,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-11-01,2023-11-30,6356.65,1886.22,4470.43,2023-12-02,Salary,2023-11-30
30ccc499-7bd5-4b7f-a60d-729740c00bc9,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-12-01,2023-12-31,6356.65,1886.22,4470.43,2024-01-02,Salary,2023-12-31
4c350b45-2929-42ac-a59e-2d69c90a8f2c,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2023-12-01,2023-12-31,1589.16,587.99,1001.17,2023-12-31,Bonus,2023-12-31
20a77938-4cda-44f3-8e79-65bc8ba835b4,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-01-01,2024-01-31,6431.18,1802.45,4628.73,2024-02-02,Salary,2024-01-31
08ec7ea7-1a64-47e1-b35f-041369ed27cb,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-02-01,2024-02-29,6431.18,1802.45,4628.73,2024-03-02,Salary,2024-02-29
f6e5b8b6-a35e-4a06-b3f0-4c89c8a0a862,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-03-01,2024-03-31,6431.18,1802.45,4628.73,2024-04-02,Salary,2024-03-31
6b6c932f-13c8-4fd1-a5d7-69e6c6c0d39a,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-04-01,2024-04-30,6431.18,1802.45,4628.73,2024-05-02,Salary,2024-04-30
bd749929-e446-4ad3-be3d-1b03082eebc5,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-05-01,2024-05-31,6431.18,1802.45,4628.73,2024-06-02,Salary,2024-05-31
bed33906-b7f2-494e-9ef8-f4473ff1ecf7,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-06-01,2024-06-30,6431.18,1802.45,4628.73,2024-07-02,Salary,2024-06-30
0dadb7b3-fed3-4e68-8b02-bce4a02ca521,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-07-01,2024-07-31,6431.18,1802.45,4628.73,2024-08-02,Salary,2024-07-31
c0114553-27bb-4370-8c8e-8076e503f9d8,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-08-01,2024-08-31,6431.18,1802.45,4628.73,2024-09-02,Salary,2024-08-31
2ddbeba7-a17a-4311-9677-d2ea163b838d,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-09-01,2024-09-30,6431.18,1802.45,4628.73,2024-10-02,Salary,2024-09-30
d07f468c-6c85-45e7-942d-6c2a380b7db5,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-10-01,2024-10-31,6431.18,1802.45,4628.73,2024-11-02,Salary,2024-10-31
d2239cfd-0d9e-4b18-a752-924d2fdcaaa2,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-11-01,2024-11-30,6431.18,1802.45,4628.73,2024-12-02,Salary,2024-11-30
6c7dfefb-6d7b-44c4-802c-4a8cc2a82e92,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-12-01,2024-12-31,6431.18,1802.45,4628.73,2025-01-02,Salary,2024-12-31
ef40e797-3af6-437e-a0cb-62d1ad224c9d,bfd313f2-3b32-4425-b96a-6913e73b5ee5,Sales,OPEX,6010,2024-12-01,2024-12-31,1607.8,594.89,1012.91,2024-12-31,Bonus,2024-12-31
ae3fae0f-633b-4e2d-8090-aa81abc1e9b5,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-01-01,2021-01-31,5075.0,1509.46,3565.54,2021-02-02,Salary,2021-01-31
35091275-4dbd-4d1f-891d-c4097d04409a,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-02-01,2021-02-28,5075.0,1509.46,3565.54,2021-03-02,Salary,2021-02-28
cd21e059-e557-4aad-8924-ba5279b98e46,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-03-01,2021-03-31,5075.0,1509.46,3565.54,2021-04-02,Salary,2021-03-31
40d77342-886a-4dba-b568-5dbc5f3e324d,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-04-01,2021-04-30,5075.0,1509.46,3565.54,2021-05-02,Salary,2021-04-30
bb8ad334-805d-4ddc-b473-d72f9387c0b1,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-05-01,2021-05-31,5075.0,1509.46,3565.54,2021-06-02,Salary,2021-05-31
cca2cfda-8d23-451b-8d00-d29124e2559b,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-06-01,2021-06-30,5075.0,1509.46,3565.54,2021-07-02,Salary,2021-06-30
aa1622c1-382a-4c32-a7e2-47917745fa1a,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-07-01,2021-07-31,5075.0,1509.46,3565.54,2021-08-02,Salary,2021-07-31
23d20c06-657a-4922-bedc-140da056d9d9,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-08-01,2021-08-31,5075.0,1509.46,3565.54,2021-09-02,Salary,2021-08-31
6f10f1a7-2118-488a-be89-54e06d7fd145,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-09-01,2021-09-30,5075.0,1509.46,3565.54,2021-10-02,Salary,2021-09-30
05737a05-f9b4-4dfd-9a2e-213238a05076,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-10-01,2021-10-31,5075.0,1509.46,3565.54,2021-11-02,Salary,2021-10-31
debc560a-f202-4b9b-bda0-d0eed823d476,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-11-01,2021-11-30,5075.0,1509.46,3565.54,2021-12-02,Salary,2021-11-30
9ca733ad-09ee-4bd5-a100-d16427b820e7,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-12-01,2021-12-31,5075.0,1509.46,3565.54,2022-01-02,Salary,2021-12-31
3f375296-1907-4bb4-8e6d-1d236f9d345d,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2021-12-01,2021-12-31,1268.75,469.44,799.31,2021-12-31,Bonus,2021-12-31
87df3d77-3fb4-42bf-8f06-c3415a06c969,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-01-01,2022-01-31,5279.59,1234.32,4045.27,2022-02-02,Salary,2022-01-31
2e8e36a1-8fa9-4d72-8a96-16cf29d93426,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-02-01,2022-02-28,5279.59,1234.32,4045.27,2022-03-02,Salary,2022-02-28
f484e7c0-5956-442e-8bf5-5fbc2ad1128f,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-03-01,2022-03-31,5279.59,1234.32,4045.27,2022-04-02,Salary,2022-03-31
65faad34-9e93-4d1e-9548-59972161c8b7,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-04-01,2022-04-30,5279.59,1234.32,4045.27,2022-05-02,Salary,2022-04-30
ede0c6ed-9590-4503-a6f8-705de5523b25,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-05-01,2022-05-31,5279.59,1234.32,4045.27,2022-06-02,Salary,2022-05-31
198b4d8d-a356-4d9a-a7e7-c0c199adc339,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-06-01,2022-06-30,5279.59,1234.32,4045.27,2022-07-02,Salary,2022-06-30
0f922011-8c2a-4ac6-8519-3b137c6491bd,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-07-01,2022-07-31,5279.59,1234.32,4045.27,2022-08-02,Salary,2022-07-31
14ba76bc-9633-4c09-8d0c-c62d88b028db,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-08-01,2022-08-31,5279.59,1234.32,4045.27,2022-09-02,Salary,2022-08-31
c2f2d8e4-8d04-4038-acb8-d9588c32a370,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-09-01,2022-09-30,5279.59,1234.32,4045.27,2022-10-02,Salary,2022-09-30
ebf67ac3-ddcd-4757-9a86-41f74267b35e,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-10-01,2022-10-31,5279.59,1234.32,4045.27,2022-11-02,Salary,2022-10-31
e1276340-4b74-4735-9065-a3ac12eb49bf,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-11-01,2022-11-30,5279.59,1234.32,4045.27,2022-12-02,Salary,2022-11-30
668cd0cf-7a75-46d0-85b7-d36e27d815b3,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-12-01,2022-12-31,5279.59,1234.32,4045.27,2023-01-02,Salary,2022-12-31
55094b77-e27c-4eb2-9f03-2bd8fe352c11,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2022-12-01,2022-12-31,1319.9,488.36,831.54,2022-12-31,Bonus,2022-12-31
2b43c87f-c456-4225-b118-85659e5e8adf,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-01-01,2023-01-31,5521.51,1757.62,3763.89,2023-02-02,Salary,2023-01-31
8b380b43-d6f4-4702-bb4d-cf1d57c95e6f,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-02-01,2023-02-28,5521.51,1757.62,3763.89,2023-03-02,Salary,2023-02-28
3a47fb4c-b283-4d69-b3ed-b9f72dba6d30,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-03-01,2023-03-31,5521.51,1757.62,3763.89,2023-04-02,Salary,2023-03-31
98a16472-fd3c-402b-a7be-91c93b3b9675,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-04-01,2023-04-30,5521.51,1757.62,3763.89,2023-05-02,Salary,2023-04-30
75157e2a-026d-463d-8b57-779b676f43fc,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-05-01,2023-05-31,5521.51,1757.62,3763.89,2023-06-02,Salary,2023-05-31
805419a9-baea-4c8a-942f-668d484ae9af,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-06-01,2023-06-30,5521.51,1757.62,3763.89,2023-07-02,Salary,2023-06-30
67eb5034-7af1-48fd-b93a-dc9959cfd906,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-07-01,2023-07-31,5521.51,1757.62,3763.89,2023-08-02,Salary,2023-07-31
cf6ab5a8-45b8-4132-93cc-222ec12c46e8,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-08-01,2023-08-31,5521.51,1757.62,3763.89,2023-09-02,Salary,2023-08-31
22222e13-1f95-4677-a6b1-3539b28f13ce,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-09-01,2023-09-30,5521.51,1757.62,3763.89,2023-10-02,Salary,2023-09-30
b55ff37a-7579-4158-a26e-cac2fdb41e11,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-10-01,2023-10-31,5521.51,1757.62,3763.89,2023-11-02,Salary,2023-10-31
f8fa6678-1ce5-4386-838e-daf17d2eb1e0,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-11-01,2023-11-30,5521.51,1757.62,3763.89,2023-12-02,Salary,2023-11-30
5d13e652-7d74-44c6-b72b-51c3cf2fe625,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-12-01,2023-12-31,5521.51,1757.62,3763.89,2024-01-02,Salary,2023-12-31
dbb6d30e-b62e-4c5f-9170-1c9c409514cb,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2023-12-01,2023-12-31,1380.38,510.74,869.64,2023-12-31,Bonus,2023-12-31
e43f2536-0f1e-4020-bcab-8e2ecc48950d,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-01-01,2024-01-31,5860.77,1435.74,4425.03,2024-02-02,Salary,2024-01-31
8e62c82a-f230-40fe-9205-8416109bce08,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-02-01,2024-02-29,5860.77,1435.74,4425.03,2024-03-02,Salary,2024-02-29
e3c384d6-5115-407e-bb24-d9a852fd7649,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-03-01,2024-03-31,5860.77,1435.74,4425.03,2024-04-02,Salary,2024-03-31
ea1dd2b9-01aa-4eaa-b3c9-02d724d97bbf,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-04-01,2024-04-30,5860.77,1435.74,4425.03,2024-05-02,Salary,2024-04-30
6b4593ed-4ca3-4661-8e92-2a06b8e194b2,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-05-01,2024-05-31,5860.77,1435.74,4425.03,2024-06-02,Salary,2024-05-31
5104da81-7ca6-43a4-a9a8-b56140fe2603,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-06-01,2024-06-30,5860.77,1435.74,4425.03,2024-07-02,Salary,2024-06-30
b35b3f97-4d34-4181-b18b-796b905d73af,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-07-01,2024-07-31,5860.77,1435.74,4425.03,2024-08-02,Salary,2024-07-31
dd7bc115-3f76-4a46-a1d5-c08b9cbbfce0,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-08-01,2024-08-31,5860.77,1435.74,4425.03,2024-09-02,Salary,2024-08-31
019523cd-be2c-49de-b8e1-f755ead9f66d,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-09-01,2024-09-30,5860.77,1435.74,4425.03,2024-10-02,Salary,2024-09-30
00de6656-5a3d-4a8e-833f-b25dbec2b229,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-10-01,2024-10-31,5860.77,1435.74,4425.03,2024-11-02,Salary,2024-10-31
9b4e128c-af47-4b3b-8896-871fbdc354c4,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-11-01,2024-11-30,5860.77,1435.74,4425.03,2024-12-02,Salary,2024-11-30
ff0a1708-a0b1-4500-8bbe-9b81f6e295a0,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-12-01,2024-12-31,5860.77,1435.74,4425.03,2025-01-02,Salary,2024-12-31
8f4af92c-09ac-49dc-8562-04e8fda4f5dd,49ccea83-fbe9-481d-a65f-da055a593453,Sales,OPEX,6010,2024-12-01,2024-12-31,1465.19,542.12,923.07,2024-12-31,Bonus,2024-12-31
86750b8b-405f-4603-954b-724855bdafdc,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-01-01,2021-01-31,8650.0,2266.53,6383.47,2021-02-02,Salary,2021-01-31
dea37bb3-46b5-44e4-a69e-5e8d0c4729c8,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-02-01,2021-02-28,8650.0,2266.53,6383.47,2021-03-02,Salary,2021-02-28
1447f4e5-47fb-45ed-9ec0-6f5a9d7e6e34,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-03-01,2021-03-31,8650.0,2266.53,6383.47,2021-04-02,Salary,2021-03-31
19b03a45-d6a9-48a1-9ff9-b0b9f65e5977,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-04-01,2021-04-30,8650.0,2266.53,6383.47,2021-05-02,Salary,2021-04-30
b301fe27-c9ae-4af8-8c9f-e68110a38a01,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-05-01,2021-05-31,8650.0,2266.53,6383.47,2021-06-02,Salary,2021-05-31
b54d3d6c-4329-4b54-bb42-1f262d982e78,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-06-01,2021-06-30,8650.0,2266.53,6383.47,2021-07-02,Salary,2021-06-30
7f38c897-da69-4bf4-9983-87d76e978ddb,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-07-01,2021-07-31,8650.0,2266.53,6383.47,2021-08-02,Salary,2021-07-31
98b368c4-e4e9-4118-9f14-a88ca6322f9f,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-08-01,2021-08-31,8650.0,2266.53,6383.47,2021-09-02,Salary,2021-08-31
a876fcc8-a0ea-4499-8cb2-3ac3de370054,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-09-01,2021-09-30,8650.0,2266.53,6383.47,2021-10-02,Salary,2021-09-30
c15d95ce-6982-4af2-ac54-693e3537da87,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-10-01,2021-10-31,8650.0,2266.53,6383.47,2021-11-02,Salary,2021-10-31
c8fa2784-7777-4a57-9ce4-b4dea257f397,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-11-01,2021-11-30,8650.0,2266.53,6383.47,2021-12-02,Salary,2021-11-30
ab24485c-cb8b-4177-a9fa-c797750843d8,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-12-01,2021-12-31,8650.0,2266.53,6383.47,2022-01-02,Salary,2021-12-31
ccb8af16-5c35-4dc7-a1a0-6e339d325c5e,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2021-12-01,2021-12-31,2162.5,800.12,1362.38,2021-12-31,Bonus,2021-12-31
10baf808-70f8-4bee-a82f-e98b64a83074,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-01-01,2022-01-31,8939.25,1988.44,6950.81,2022-02-02,Salary,2022-01-31
f824a6fa-cb27-4850-8cfb-ab1debddeb8b,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-02-01,2022-02-28,8939.25,1988.44,6950.81,2022-03-02,Salary,2022-02-28
e3f58d70-e0e7-4741-a38d-09797fc0df97,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-03-01,2022-03-31,8939.25,1988.44,6950.81,2022-04-02,Salary,2022-03-31
9b1fd3a3-e35d-4a67-9cae-ba3dddbab02c,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-04-01,2022-04-30,8939.25,1988.44,6950.81,2022-05-02,Salary,2022-04-30
04214319-5992-48c7-8331-fa0a20464ec6,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-05-01,2022-05-31,8939.25,1988.44,6950.81,2022-06-02,Salary,2022-05-31
503934a6-e990-4841-a0fc-d8d241b93574,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-06-01,2022-06-30,8939.25,1988.44,6950.81,2022-07-02,Salary,2022-06-30
e8b0cf46-c9f8-433e-ba29-5d411dc1c682,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-07-01,2022-07-31,8939.25,1988.44,6950.81,2022-08-02,Salary,2022-07-31
6171304f-5c28-4f1d-bd72-ef4ed4e357cf,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-08-01,2022-08-31,8939.25,1988.44,6950.81,2022-09-02,Salary,2022-08-31
bbc33394-9d9c-41ef-a653-e206f42f9060,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-09-01,2022-09-30,8939.25,1988.44,6950.81,2022-10-02,Salary,2022-09-30
344be84d-c6f7-46ad-a4bc-48c311d6af20,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-10-01,2022-10-31,8939.25,1988.44,6950.81,2022-11-02,Salary,2022-10-31
a23cf08c-9e6d-4480-b4e7-da146514cb48,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-11-01,2022-11-30,8939.25,1988.44,6950.81,2022-12-02,Salary,2022-11-30
3e85458d-2e7c-4d9b-9dbc-2a6cb5ec4931,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-12-01,2022-12-31,8939.25,1988.44,6950.81,2023-01-02,Salary,2022-12-31
b47f0f91-785e-454e-a5ec-db45775d1a5c,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2022-12-01,2022-12-31,2234.81,826.88,1407.93,2022-12-31,Bonus,2022-12-31
acb54aa9-58c3-47db-bcf3-6010b4769750,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2023-01-01,2023-01-31,9195.83,2211.41,6984.42,2023-02-02,Salary,2023-01-31
da9d90ec-41e8-4fb5-bf59-3cb679deb6b7,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2023-02-01,2023-02-28,9195.83,2211.41,6984.42,2023-03-02,Salary,2023-02-28
00db2209-10c4-4353-bc08-7bde70155628,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2023-03-01,2023-03-31,9195.83,2211.41,6984.42,2023-04-02,Salary,2023-03-31
39b90b08-d518-48aa-bbed-60fecc1eee6f,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2023-04-01,2023-04-30,9195.83,2211.41,6984.42,2023-05-02,Salary,2023-04-30
d44201f7-3ac9-4f4f-9f88-b8a4cf0b8d13,a309497e-5ba8-4894-8d91-4fbde31a6dce,Sales,OPEX,6010,2023-05-01,2023-05-31,9195.83,2211.41,6984.42,2023-06-02,Salary,2023-05-31
